"","collection","pathway","gene_id","gene_symbol"
"162","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SIGNALING_PATHWAY","ENSG00000197122","SRC"
"163","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SIGNALING_PATHWAY","ENSG00000101966","XIAP"
"164","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000142208","AKT1"
"165","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000105221","AKT2"
"166","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000117020","AKT3"
"167","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000089685","BIRC5"
"168","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000175344","CHRNA7"
"169","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000198793","MTOR"
"170","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000109320","NFKB1"
"171","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000121879","PIK3CA"
"172","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000051382","PIK3CB"
"173","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000171608","PIK3CD"
"174","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339","ENSG00000173039","RELA"
"175","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000142208","AKT1"
"176","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000105221","AKT2"
"177","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000117020","AKT3"
"178","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000112576","CCND3"
"179","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000174343","CHRNA9"
"180","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000091831","ESR1"
"181","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000140009","ESR2"
"182","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000170345","FOS"
"183","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000177606","JUN"
"184","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000121879","PIK3CA"
"185","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000051382","PIK3CB"
"186","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","ENSG00000171608","PIK3CD"
"187","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000078061","ARAF"
"188","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000171791","BCL2"
"189","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000157764","BRAF"
"190","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000080644","CHRNA3"
"191","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000101204","CHRNA4"
"192","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000175344","CHRNA7"
"193","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000160716","CHRNB2"
"194","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000117971","CHRNB4"
"195","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000170345","FOS"
"196","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000174775","HRAS"
"197","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000177606","JUN"
"198","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000133703","KRAS"
"199","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000169032","MAP2K1"
"200","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000126934","MAP2K2"
"201","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000100030","MAPK1"
"202","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000102882","MAPK3"
"203","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000136997","MYC"
"204","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000213281","NRAS"
"205","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000132155","RAF1"
"206","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS","ENSG00000151632","AKR1C2"
"207","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS","ENSG00000159228","CBR1"
"208","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS","ENSG00000197838","CYP2A13"
"209","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS","ENSG00000255974","CYP2A6"
"210","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS","ENSG00000117594","HSD11B1"
"211","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PARAQUAT_TO_FAS_JNK_SIGNALING_PATHWAY","ENSG00000197442","MAP3K5"
"212","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PARAQUAT_TO_FAS_JNK_SIGNALING_PATHWAY","ENSG00000109339","MAPK10"
"213","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PARAQUAT_TO_FAS_JNK_SIGNALING_PATHWAY","ENSG00000107643","MAPK8"
"214","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PARAQUAT_TO_FAS_JNK_SIGNALING_PATHWAY","ENSG00000050748","MAPK9"
"215","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PARAQUAT_TO_FAS_JNK_SIGNALING_PATHWAY","ENSG00000136810","TXN"
"216","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS","ENSG00000140505","CYP1A2"
"217","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS","ENSG00000196502","SULT1A1"
"218","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS","ENSG00000197165","SULT1A2"
"219","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS","ENSG00000261052","SULT1A3"
"220","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS","ENSG00000213648","SULT1A4"
"221","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000106546","AHR"
"222","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000143437","ARNT"
"223","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000140465","CYP1A1"
"224","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000138061","CYP1B1"
"225","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000243955","GSTA1"
"226","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000244067","GSTA2"
"227","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000174156","GSTA3"
"228","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000170899","GSTA4"
"229","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000182793","GSTA5"
"230","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000134184","GSTM1"
"231","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000213366","GSTM2"
"232","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000134202","GSTM3"
"233","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000168765","GSTM4"
"234","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000134201","GSTM5"
"235","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000148834","GSTO1"
"236","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000065621","GSTO2"
"237","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000084207","GSTP1"
"238","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000277656","GSTT1"
"239","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000099984","GSTT2"
"240","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000133433","GSTT2B"
"241","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000008394","MGST1"
"242","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000085871","MGST2"
"243","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","ENSG00000143198","MGST3"
"244","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000082701","GSK3B"
"245","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000186868","MAPT"
"246","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000167552","TUBA1A"
"247","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000123416","TUBA1B"
"248","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000167553","TUBA1C"
"249","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000198033","TUBA3C"
"250","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000075886","TUBA3D"
"251","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000152086","TUBA3E"
"252","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000127824","TUBA4A"
"253","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000183785","TUBA8"
"254","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000196230","TUBB"
"255","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000101162","TUBB1"
"256","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000137267","TUBB2A"
"257","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000137285","TUBB2B"
"258","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000258947","TUBB3"
"259","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000104833","TUBB4A"
"260","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000188229","TUBB4B"
"261","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000176014","TUBB6"
"262","CP:KEGG_MEDICUS","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","ENSG00000261456","TUBB8"
"263","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II","ENSG00000214435","AS3MT"
"264","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II","ENSG00000148834","GSTO1"
"265","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II","ENSG00000073578","SDHA"
"266","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II","ENSG00000117118","SDHB"
"267","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II","ENSG00000143252","SDHC"
"268","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II","ENSG00000204370","SDHD"
"269","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000120868","APAF1"
"270","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000030110","BAK1"
"271","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000087088","BAX"
"272","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000171791","BCL2"
"273","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000164305","CASP3"
"274","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000132906","CASP9"
"275","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000172115","CYCS"
"276","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000030110","BAK1"
"277","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000087088","BAX"
"278","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000124762","CDKN1A"
"279","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000134574","DDB2"
"280","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000116717","GADD45A"
"281","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000099860","GADD45B"
"282","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000130222","GADD45G"
"283","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000122008","POLK"
"284","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000141510","TP53"
"285","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION","ENSG00000187555","USP7"
"286","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION","ENSG00000117322","CR2"
"287","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION","ENSG00000104921","FCER2"
"288","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION","ENSG00000114315","HES1"
"289","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION","ENSG00000136997","MYC"
"290","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION","ENSG00000168214","RBPJ"
"291","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION","ENSG00000020633","RUNX3"
"292","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION","ENSG00000100603","SNW1"
"293","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000110092","CCND1"
"294","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000118971","CCND2"
"295","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000112576","CCND3"
"296","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000135446","CDK4"
"297","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000105810","CDK6"
"298","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000101412","E2F1"
"299","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000007968","E2F2"
"300","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000112242","E2F3"
"301","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483","ENSG00000139687","RB1"
"302","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484","ENSG00000101412","E2F1"
"303","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484","ENSG00000007968","E2F2"
"304","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484","ENSG00000112242","E2F3"
"305","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484","ENSG00000139687","RB1"
"306","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484","ENSG00000145604","SKP2"
"307","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000133101","CCNA1"
"308","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000145386","CCNA2"
"309","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000105173","CCNE1"
"310","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000175305","CCNE2"
"311","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000123374","CDK2"
"312","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000111276","CDKN1B"
"313","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000101412","E2F1"
"314","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000007968","E2F2"
"315","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000112242","E2F3"
"316","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000139687","RB1"
"317","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264","ENSG00000145604","SKP2"
"318","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482","ENSG00000133101","CCNA1"
"319","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482","ENSG00000145386","CCNA2"
"320","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482","ENSG00000105173","CCNE1"
"321","CP:KEGG_MEDICUS","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482","ENSG00000175305","CCNE2"
